# mu2 e0_GS e_exact e_diff
0.05938 -0.271386430783733 -0.270894220580456 0.000492210203277
0.09896 -0.270852300806071 -0.270355683946194 0.000496616859877
0.13854 -0.270043356752877 -0.269548102062486 0.000495254690391
0.17813 -0.268953274836924 -0.268471745067378 0.000481529769546
0.21771 -0.267607673672851 -0.267126977270863 0.000480696401988
0.25730 -0.266005096573661 -0.265514260754464 0.000490835819197
0.29688 -0.264135206765670 -0.263634159950971 0.000501046814699
0.33647 -0.261977698424110 -0.261487347260110 0.000490351164000
0.37605 -0.259576659214768 -0.259074609769438 0.000502049445330
0.41563 -0.256908470769513 -0.256396857164652 0.000511613604861
0.45522 -0.253939604254679 -0.253455130930184 0.000484473324495
0.49480 -0.250707362099756 -0.250250614959749 0.000456747140007
0.53439 -0.247259778425840 -0.246784647717907 0.000475130707933
0.57397 -0.243561157343345 -0.243058736118342 0.000502421225003
0.61355 -0.239559414999996 -0.239074571312981 0.000484843687015
0.65314 -0.235331504176021 -0.234834046619236 0.000497457556785
0.69272 -0.230853611656525 -0.230339277851545 0.000514333804979
0.73231 -0.226086673190004 -0.225592626369226 0.000494046820779
0.77189 -0.221027504223547 -0.220596725207048 0.000430779016499
0.81148 -0.215802795133878 -0.215354508719908 0.000448286413971
0.85106 -0.210365220042008 -0.209869246250913 0.000495973791095
0.89064 -0.204620867250283 -0.204144580426407 0.000476286823876
0.93023 -0.198671851418505 -0.198184570795905 0.000487280622600
0.96981 -0.192494034527703 -0.191993743675020 0.000500290852682
1.00940 -0.186039114911854 -0.185577149221992 0.000461965689862
1.04898 -0.179323791469794 -0.178940426992660 0.000383364477133
1.08856 -0.172520553085575 -0.172089881486685 0.000430671598890
1.12815 -0.165526436472861 -0.165032569535961 0.000493866936900
1.16773 -0.158233305197448 -0.157776401816795 0.000456903380653
1.20732 -0.150784772276198 -0.150330261321412 0.000454510954786
1.24690 -0.143139991329375 -0.142704142344905 0.000435848984470
1.28649 -0.135230319570969 -0.134909314492398 0.000321005078571
1.32607 -0.127322771057881 -0.126958517476865 0.000364253581016
1.36565 -0.119313566297568 -0.118866194191937 0.000447372105631
1.40524 -0.111044826833044 -0.110648771903300 0.000396054929745
1.44482 -0.102690772740146 -0.102325004710485 0.000365768029661
1.48441 -0.094201249759113 -0.093916395166906 0.000284854592206
1.52399 -0.085676405013638 -0.085447719887645 0.000228685125993
1.56357 -0.077291305092808 -0.076947694425831 0.000343610666977
1.60316 -0.068740759941335 -0.068449828928515 0.000290931012820
1.64274 -0.060207290240379 -0.059993552210197 0.000213738030182
1.68233 -0.051705164753296 -0.051625725762849 0.000079438990447
1.72191 -0.043575173802443 -0.043402746747569 0.000172427054874
1.76150 -0.035595255908394 -0.035393584698400 0.000201671209994
1.80108 -0.027690443295036 -0.027684392343304 0.000006050951731
1.84066 -0.020314728491655 -0.020385993647096 0.000071265155441
1.88025 -0.013688082074628 -0.013647250642723 0.000040831431904
1.91983 -0.007465360231921 -0.007682600493256 0.000217240261335
1.95942 -0.002778836226168 -0.002844856095408 0.000066019869240
1.99900 -0.000011252186593 -0.000011316008509 0.000000063821916
